1,1,1646.0,479.0,40.0,140.0,1,1,1.0
1,2,1618.0,475.0,43.0,135.0,1,1,1.0
2,1,1643.0,479.0,41.0,140.0,1,1,1.0
2,2,1611.0,475.0,46.0,134.0,1,1,1.0
3,1,1637.0,479.0,45.0,140.0,1,1,1.0
3,2,1601.0,476.0,53.0,133.0,1,1,1.0
4,1,1632.0,480.0,46.0,139.0,1,1,1.0
4,2,1592.0,476.0,60.0,136.0,1,1,1.0
5,1,1621.0,481.0,55.0,139.0,1,1,1.0
5,2,1585.0,477.0,63.0,139.0,1,1,1.0
6,1,1625.0,481.0,48.0,138.0,1,1,1.0
6,2,1582.0,478.0,63.0,139.0,1,1,1.0
7,1,1627.0,482.0,43.0,138.0,1,1,1.0
7,2,1582.0,478.0,61.0,138.0,1,1,1.0
8,1,1626.0,482.0,43.0,137.0,1,1,1.0
8,2,1581.0,478.0,61.0,140.0,1,1,1.0
9,1,1619.0,482.0,48.0,138.0,1,1,1.0
9,2,1581.0,477.0,59.0,139.0,1,1,1.0
10,1,1616.0,481.0,48.0,140.0,1,1,1.0
10,2,1582.0,477.0,51.0,137.0,1,1,1.0
11,1,1615.0,480.0,44.0,141.0,1,1,1.0
11,2,1582.0,476.0,46.0,137.0,1,1,1.0
12,1,1613.0,480.0,43.0,142.0,1,1,1.0
12,2,1580.0,476.0,44.0,136.0,1,1,1.0
13,1,1613.0,480.0,39.0,143.0,1,1,1.0
13,2,1579.0,476.0,42.0,136.0,1,1,1.0
14,1,1612.0,480.0,37.0,145.0,1,1,1.0
14,2,1576.0,476.0,41.0,138.0,1,1,1.0
15,1,1606.0,481.0,40.0,145.0,1,1,1.0
15,2,1572.0,476.0,43.0,140.0,1,1,1.0
16,1,1603.0,482.0,40.0,141.0,1,1,1.0
16,2,1564.0,477.0,47.0,141.0,1,1,1.0
17,1,1603.0,483.0,37.0,139.0,1,1,1.0
17,2,1558.0,478.0,50.0,146.0,1,1,1.0
18,1,1589.0,484.0,48.0,138.0,1,1,1.0
18,2,1555.0,479.0,50.0,147.0,1,1,1.0
19,1,1585.0,485.0,50.0,139.0,1,1,1.0
19,2,1552.0,479.0,49.0,144.0,1,1,1.0
20,1,1583.0,484.0,50.0,139.0,1,1,1.0
20,2,1551.0,479.0,48.0,142.0,1,1,1.0
21,1,1582.0,484.0,48.0,142.0,1,1,1.0
21,2,1550.0,479.0,46.0,139.0,1,1,1.0
22,1,1581.0,482.0,44.0,145.0,1,1,1.0
22,2,1547.0,479.0,46.0,139.0,1,1,1.0
23,1,1580.0,482.0,41.0,145.0,1,1,1.0
23,2,1544.0,478.0,46.0,139.0,1,1,1.0
24,1,1579.0,482.0,40.0,146.0,1,1,1.0
24,2,1541.0,477.0,46.0,140.0,1,1,1.0
25,1,1574.0,481.0,41.0,146.0,1,1,1.0
