1,1,1843.0,328.0,41.0,127.0,1,1,1.0
2,1,1840.0,329.0,42.0,128.0,1,1,1.0
3,1,1839.0,328.0,42.0,128.0,1,1,1.0
4,1,1838.0,328.0,42.0,128.0,1,1,1.0
5,1,1836.0,328.0,42.0,128.0,1,1,1.0
6,1,1832.0,328.0,43.0,127.0,1,1,1.0
7,1,1828.0,329.0,46.0,127.0,1,1,1.0
8,1,1823.0,330.0,48.0,127.0,1,1,1.0
9,1,1820.0,330.0,49.0,126.0,1,1,1.0
10,1,1820.0,330.0,47.0,126.0,1,1,1.0
11,1,1818.0,330.0,46.0,126.0,1,1,1.0
12,1,1818.0,331.0,46.0,125.0,1,1,1.0
13,1,1817.0,328.0,44.0,128.0,1,1,1.0
14,1,1817.0,326.0,40.0,129.0,1,1,1.0
15,1,1816.0,325.0,38.0,131.0,1,1,1.0
16,1,1814.0,325.0,38.0,131.0,1,1,1.0
17,1,1810.0,326.0,40.0,131.0,1,1,1.0
18,1,1808.0,328.0,39.0,130.0,1,1,1.0
19,1,1807.0,329.0,38.0,130.0,1,1,1.0
20,1,1803.0,329.0,40.0,129.0,1,1,1.0
21,1,1797.0,330.0,43.0,128.0,1,1,1.0
22,1,1794.0,331.0,44.0,128.0,1,1,1.0
23,1,1793.0,331.0,43.0,128.0,1,1,1.0
24,1,1792.0,331.0,42.0,128.0,1,1,1.0
25,1,1791.0,330.0,40.0,129.0,1,1,1.0
26,1,1787.0,329.0,42.0,130.0,1,1,1.0
27,1,1785.0,328.0,42.0,131.0,1,1,1.0
28,1,1783.0,328.0,42.0,131.0,1,1,1.0
29,1,1783.0,328.0,40.0,131.0,1,1,1.0
30,1,1779.0,328.0,41.0,131.0,1,1,1.0
31,1,1773.0,329.0,45.0,130.0,1,1,1.0
32,1,1766.0,328.0,50.0,131.0,1,1,1.0
33,1,1760.0,328.0,52.0,131.0,1,1,1.0
34,1,1757.0,329.0,52.0,130.0,1,1,1.0
35,1,1756.0,328.0,52.0,131.0,1,1,1.0
36,1,1754.0,327.0,52.0,132.0,1,1,1.0
37,1,1754.0,326.0,50.0,133.0,1,1,1.0
38,1,1753.0,326.0,47.0,133.0,1,1,1.0
39,1,1752.0,325.0,43.0,133.0,1,1,1.0
40,1,1752.0,325.0,41.0,134.0,1,1,1.0
41,1,1752.0,325.0,38.0,135.0,1,1,1.0
43,1,1741.0,324.0,43.0,138.0,1,1,1.0
44,1,1737.0,324.0,45.0,140.0,1,1,1.0
45,1,1732.0,323.0,47.0,140.0,1,1,1.0
46,1,1728.0,323.0,48.0,141.0,1,1,1.0
47,1,1726.0,323.0,47.0,141.0,1,1,1.0
48,1,1725.0,323.0,46.0,141.0,1,1,1.0
49,1,1725.0,323.0,44.0,141.0,1,1,1.0
50,1,1725.0,322.0,41.0,142.0,1,1,1.0
51,1,1724.0,320.0,39.0,144.0,1,1,1.0
52,1,1721.0,320.0,40.0,144.0,1,1,1.0
53,1,1717.0,321.0,42.0,143.0,1,1,1.0
54,1,1711.0,321.0,45.0,143.0,1,1,1.0
55,1,1703.0,322.0,51.0,142.0,1,1,1.0
56,1,1695.0,325.0,55.0,140.0,1,1,1.0
57,1,1690.0,325.0,58.0,140.0,1,1,1.0
58,1,1688.0,323.0,57.0,141.0,1,1,1.0
59,1,1686.0,323.0,56.0,141.0,1,1,1.0
60,1,1685.0,324.0,56.0,141.0,1,1,1.0
61,1,1685.0,324.0,53.0,140.0,1,1,1.0
62,1,1684.0,324.0,49.0,141.0,1,1,1.0
63,1,1684.0,321.0,45.0,143.0,1,1,1.0
64,1,1683.0,321.0,42.0,144.0,1,1,1.0
65,1,1683.0,321.0,39.0,146.0,1,1,1.0
66,1,1673.0,321.0,46.0,147.0,1,1,1.0
67,1,1670.0,320.0,46.0,149.0,1,1,1.0
68,1,1665.0,321.0,49.0,149.0,1,1,1.0
69,1,1659.0,321.0,52.0,149.0,1,1,1.0
70,1,1656.0,322.0,52.0,148.0,1,1,1.0
71,1,1654.0,322.0,51.0,148.0,1,1,1.0
72,1,1653.0,323.0,49.0,148.0,1,1,1.0
73,1,1652.0,322.0,47.0,149.0,1,1,1.0
74,1,1652.0,321.0,43.0,150.0,1,1,1.0
75,1,1651.0,320.0,42.0,151.0,1,1,1.0
76,1,1648.0,319.0,41.0,152.0,1,1,1.0
77,1,1642.0,319.0,45.0,152.0,1,1,1.0
78,1,1635.0,319.0,49.0,152.0,1,1,1.0
79,1,1625.0,319.0,55.0,151.0,1,1,1.0
80,1,1615.0,320.0,63.0,151.0,1,1,1.0
81,1,1609.0,320.0,65.0,151.0,1,1,1.0
82,1,1605.0,321.0,67.0,150.0,1,1,1.0
83,1,1604.0,322.0,67.0,151.0,1,1,1.0
84,1,1604.0,321.0,65.0,151.0,1,1,1.0
85,1,1604.0,321.0,62.0,151.0,1,1,1.0
86,1,1604.0,320.0,56.0,152.0,1,1,1.0
87,1,1602.0,319.0,50.0,153.0,1,1,1.0
88,1,1600.0,319.0,47.0,154.0,1,1,1.0
89,1,1599.0,318.0,44.0,157.0,1,1,1.0
90,1,1596.0,318.0,43.0,159.0,1,1,1.0
91,1,1588.0,318.0,63.0,158.0,1,1,1.0
93,1,1571.0,321.0,62.0,156.0,1,1,1.0
94,1,1567.0,322.0,60.0,156.0,1,1,1.0
95,1,1565.0,322.0,60.0,155.0,1,1,1.0
96,1,1564.0,321.0,58.0,157.0,1,1,1.0
97,1,1563.0,320.0,53.0,158.0,1,1,1.0
98,1,1564.0,319.0,48.0,159.0,1,1,1.0
99,1,1562.0,318.0,44.0,160.0,1,1,1.0
100,1,1558.0,318.0,44.0,160.0,1,1,1.0
101,1,1553.0,317.0,46.0,160.0,1,1,1.0
102,1,1541.0,317.0,54.0,160.0,1,1,1.0
103,1,1528.0,318.0,63.0,160.0,1,1,1.0
104,1,1517.0,319.0,70.0,158.0,1,1,1.0
105,1,1510.0,320.0,75.0,157.0,1,1,1.0
106,1,1506.0,321.0,78.0,157.0,1,1,1.0
107,1,1504.0,320.0,80.0,157.0,1,1,1.0
108,1,1503.0,320.0,78.0,157.0,1,1,1.0
109,1,1504.0,319.0,72.0,158.0,1,1,1.0
110,1,1504.0,318.0,64.0,158.0,1,1,1.0
111,1,1504.0,316.0,54.0,159.0,1,1,1.0
112,1,1504.0,316.0,47.0,161.0,1,1,1.0
114,1,1493.0,316.0,49.0,163.0,1,1,1.0
115,1,1482.0,316.0,56.0,163.0,1,1,1.0
116,1,1472.0,318.0,62.0,162.0,1,1,1.0
117,1,1464.0,319.0,67.0,161.0,1,1,1.0
118,1,1459.0,320.0,69.0,161.0,1,1,1.0
119,1,1457.0,320.0,70.0,161.0,1,1,1.0
120,1,1457.0,319.0,67.0,161.0,1,1,1.0
121,1,1457.0,318.0,60.0,163.0,1,1,1.0
122,1,1457.0,317.0,52.0,164.0,1,1,1.0
123,1,1455.0,316.0,48.0,165.0,1,1,1.0
124,1,1450.0,316.0,49.0,165.0,1,1,1.0
125,1,1445.0,316.0,50.0,165.0,1,1,1.0
126,1,1432.0,317.0,58.0,164.0,1,1,1.0
127,1,1418.0,317.0,67.0,164.0,1,1,1.0
128,1,1407.0,318.0,75.0,163.0,1,1,1.0
129,1,1400.0,319.0,81.0,162.0,1,1,1.0
130,1,1397.0,319.0,83.0,162.0,1,1,1.0
131,1,1395.0,319.0,84.0,162.0,1,1,1.0
132,1,1395.0,318.0,82.0,164.0,1,1,1.0
133,1,1395.0,316.0,75.0,165.0,1,1,1.0
134,1,1395.0,316.0,65.0,165.0,1,1,1.0
135,1,1394.0,316.0,56.0,165.0,1,1,1.0
136,1,1393.0,315.0,51.0,167.0,1,1,1.0
137,1,1390.0,315.0,48.0,169.0,1,1,1.0
138,1,1383.0,315.0,50.0,171.0,1,1,1.0
139,1,1370.0,316.0,58.0,170.0,1,1,1.0
140,1,1359.0,317.0,66.0,169.0,1,1,1.0
141,1,1350.0,319.0,72.0,168.0,1,1,1.0
142,1,1345.0,319.0,76.0,168.0,1,1,1.0
143,1,1342.0,319.0,78.0,168.0,1,1,1.0
144,1,1341.0,319.0,75.0,169.0,1,1,1.0
145,1,1341.0,318.0,68.0,170.0,1,1,1.0
146,1,1342.0,317.0,59.0,170.0,1,1,1.0
147,1,1341.0,316.0,51.0,171.0,1,1,1.0
148,1,1336.0,316.0,50.0,172.0,1,1,1.0
149,1,1330.0,316.0,52.0,172.0,1,1,1.0
150,1,1317.0,316.0,61.0,171.0,1,1,1.0
151,1,1302.0,317.0,72.0,171.0,1,1,1.0
152,1,1290.0,319.0,81.0,169.0,1,1,1.0
153,1,1283.0,320.0,87.0,168.0,1,1,1.0
154,1,1279.0,320.0,90.0,168.0,1,1,1.0
155,1,1277.0,320.0,91.0,168.0,1,1,1.0
156,1,1277.0,319.0,87.0,169.0,1,1,1.0
157,1,1277.0,317.0,79.0,171.0,1,1,1.0
158,1,1277.0,317.0,70.0,171.0,1,1,1.0
159,1,1277.0,316.0,57.0,172.0,1,1,1.0
160,1,1272.0,315.0,52.0,174.0,1,1,1.0
161,1,1270.0,316.0,48.0,176.0,1,1,1.0
162,1,1262.0,316.0,51.0,177.0,1,1,1.0
163,1,1247.0,317.0,61.0,177.0,1,1,1.0
164,1,1235.0,320.0,71.0,174.0,1,1,1.0
165,1,1227.0,321.0,78.0,173.0,1,1,1.0
166,1,1223.0,321.0,81.0,173.0,1,1,1.0
167,1,1222.0,321.0,81.0,174.0,1,1,1.0
168,1,1221.0,320.0,78.0,175.0,1,1,1.0
169,1,1221.0,319.0,70.0,176.0,1,1,1.0
170,1,1221.0,318.0,60.0,177.0,1,1,1.0
172,1,1211.0,318.0,53.0,177.0,1,1,1.0
173,1,1205.0,318.0,53.0,176.0,1,1,1.0
174,1,1190.0,319.0,63.0,176.0,1,1,1.0
175,1,1175.0,320.0,76.0,175.0,1,1,1.0
176,1,1162.0,321.0,87.0,174.0,1,1,1.0
177,1,1156.0,322.0,93.0,174.0,1,1,1.0
178,1,1153.0,322.0,96.0,175.0,1,1,1.0
179,1,1151.0,322.0,95.0,174.0,1,1,1.0
180,1,1151.0,322.0,90.0,175.0,1,1,1.0
181,1,1151.0,321.0,81.0,176.0,1,1,1.0
182,1,1151.0,320.0,68.0,177.0,1,1,1.0
186,1,1121.0,320.0,66.0,181.0,1,1,1.0
187,1,1110.0,322.0,73.0,180.0,1,1,1.0
188,1,1101.0,323.0,81.0,180.0,1,1,1.0
189,1,1094.0,324.0,87.0,179.0,1,1,1.0
190,1,1092.0,324.0,89.0,180.0,1,1,1.0
191,1,1091.0,324.0,88.0,180.0,1,1,1.0
192,1,1091.0,323.0,83.0,181.0,1,1,1.0
193,1,1089.0,323.0,76.0,182.0,1,1,1.0
194,1,1087.0,322.0,67.0,183.0,1,1,1.0
195,1,1080.0,320.0,61.0,184.0,1,1,1.0
196,1,1076.0,321.0,55.0,184.0,1,1,1.0
197,1,1071.0,321.0,55.0,183.0,1,1,1.0
198,1,1057.0,322.0,66.0,183.0,1,1,1.0
199,1,1041.0,323.0,80.0,182.0,1,1,1.0
200,1,1030.0,325.0,91.0,180.0,1,1,1.0
201,1,1024.0,326.0,97.0,179.0,1,1,1.0
202,1,1022.0,327.0,98.0,179.0,1,1,1.0
203,1,1021.0,326.0,97.0,179.0,1,1,1.0
204,1,1020.0,325.0,91.0,180.0,1,1,1.0
205,1,1017.0,325.0,83.0,180.0,1,1,1.0
206,1,1014.0,324.0,73.0,181.0,1,1,1.0
207,1,1009.0,323.0,63.0,183.0,1,1,1.0
209,1,1002.0,324.0,55.0,184.0,1,1,1.0
210,1,990.0,325.0,63.0,182.0,1,1,1.0
211,1,974.0,327.0,79.0,180.0,1,1,1.0
212,1,962.0,328.0,90.0,179.0,1,1,1.0
213,1,957.0,329.0,95.0,179.0,1,1,1.0
214,1,952.0,329.0,98.0,180.0,1,1,1.0
215,1,952.0,329.0,94.0,182.0,1,1,1.0
216,1,950.0,328.0,86.0,184.0,1,1,1.0
217,1,946.0,327.0,79.0,185.0,1,1,1.0
219,1,936.0,327.0,62.0,184.0,1,1,1.0
220,1,931.0,327.0,58.0,184.0,1,1,1.0
221,1,924.0,327.0,61.0,184.0,1,1,1.0
222,1,908.0,328.0,76.0,184.0,1,1,1.0
223,1,895.0,330.0,88.0,183.0,1,1,1.0
224,1,886.0,332.0,97.0,183.0,1,1,1.0
225,1,882.0,333.0,101.0,183.0,1,1,1.0
226,1,880.0,334.0,103.0,184.0,1,1,1.0
227,1,878.0,334.0,100.0,184.0,1,1,1.0
228,1,876.0,333.0,91.0,185.0,1,1,1.0
229,1,871.0,333.0,85.0,186.0,1,1,1.0
230,1,866.0,332.0,75.0,186.0,1,1,1.0
231,1,861.0,331.0,64.0,189.0,1,1,1.0
232,1,855.0,331.0,62.0,192.0,1,1,1.0
233,1,850.0,332.0,63.0,193.0,1,1,1.0
234,1,835.0,333.0,77.0,192.0,1,1,1.0
